start_date,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day
2025-09-20 23:15:00.0000000 +00:00,2025-09-20 23:30:00.0000000 +00:00,PT15M,50,BAISSE,-1.59,-1.45,N/A,2025-09-21 00:47:36.0000000 +00:00,20250921
2025-09-20 23:30:00.0000000 +00:00,2025-09-20 23:45:00.0000000 +00:00,PT15M,24,BAISSE,-1.58,-1.44,N/A,2025-09-21 00:47:36.0000000 +00:00,20250921
2025-09-20 23:45:00.0000000 +00:00,2025-09-21 00:00:00.0000000 +00:00,PT15M,197,BAISSE,-1.18,-1.08,N/A,2025-09-27 23:42:44.0000000 +00:00,20250921
2025-09-21 00:00:00.0000000 +00:00,2025-09-21 00:15:00.0000000 +00:00,PT15M,305,BAISSE,2.4,2.62,N/A,2025-09-27 23:42:44.0000000 +00:00,20250921
2025-09-21 00:15:00.0000000 +00:00,2025-09-21 00:30:00.0000000 +00:00,PT15M,131,BAISSE,2.83,3.09,N/A,2025-09-27 23:42:44.0000000 +00:00,20250921
2025-09-21 00:30:00.0000000 +00:00,2025-09-21 00:45:00.0000000 +00:00,PT15M,57,BAISSE,54.74,59.9,N/A,2025-09-21 00:47:36.0000000 +00:00,20250921
2025-09-21 00:45:00.0000000 +00:00,2025-09-21 01:00:00.0000000 +00:00,PT15M,115,BAISSE,21.03,23.01,N/A,2025-09-21 01:02:37.0000000 +00:00,20250921
2025-09-21 01:00:00.0000000 +00:00,2025-09-21 01:15:00.0000000 +00:00,PT15M,0,HAUSSE,129.61,141.83,N/A,2025-09-21 01:17:37.0000000 +00:00,20250921
2025-09-21 01:15:00.0000000 +00:00,2025-09-21 01:30:00.0000000 +00:00,PT15M,49,BAISSE,-11.07,-10.11,N/A,2025-09-21 01:47:37.0000000 +00:00,20250921
2025-09-21 01:30:00.0000000 +00:00,2025-09-21 01:45:00.0000000 +00:00,PT15M,-53,HAUSSE,74.22,81.22,N/A,2025-09-27 23:42:45.0000000 +00:00,20250921
2025-09-21 01:45:00.0000000 +00:00,2025-09-21 02:00:00.0000000 +00:00,PT15M,99,BAISSE,10.94,11.98,N/A,2025-09-21 02:02:38.0000000 +00:00,20250921
2025-09-21 02:00:00.0000000 +00:00,2025-09-21 02:15:00.0000000 +00:00,PT15M,93,BAISSE,26.21,28.69,N/A,2025-09-21 02:17:38.0000000 +00:00,20250921
2025-09-21 02:15:00.0000000 +00:00,2025-09-21 02:30:00.0000000 +00:00,PT15M,68,BAISSE,-7.93,-7.25,N/A,2025-09-27 23:42:45.0000000 +00:00,20250921
2025-09-21 02:30:00.0000000 +00:00,2025-09-21 02:45:00.0000000 +00:00,PT15M,-17,HAUSSE,24.07,26.33,N/A,2025-09-21 02:47:37.0000000 +00:00,20250921
2025-09-21 02:45:00.0000000 +00:00,2025-09-21 03:00:00.0000000 +00:00,PT15M,-10,HAUSSE,18.37,20.11,N/A,2025-09-21 03:02:38.0000000 +00:00,20250921
2025-09-21 03:00:00.0000000 +00:00,2025-09-21 03:15:00.0000000 +00:00,PT15M,-6,HAUSSE,15.16,16.58,N/A,2025-09-21 03:17:38.0000000 +00:00,20250921
2025-09-21 03:15:00.0000000 +00:00,2025-09-21 03:30:00.0000000 +00:00,PT15M,82,BAISSE,-1.25,-1.15,N/A,2025-09-22 14:12:21.0000000 +00:00,20250921
2025-09-21 03:30:00.0000000 +00:00,2025-09-21 03:45:00.0000000 +00:00,PT15M,162,BAISSE,-4.37,-3.99,N/A,2025-09-22 14:12:21.0000000 +00:00,20250921
2025-09-21 03:45:00.0000000 +00:00,2025-09-21 04:00:00.0000000 +00:00,PT15M,168,BAISSE,-0.71,-0.65,N/A,2025-09-27 23:42:45.0000000 +00:00,20250921
2025-09-21 04:00:00.0000000 +00:00,2025-09-21 04:15:00.0000000 +00:00,PT15M,188,BAISSE,-2.23,-2.03,N/A,2025-09-22 14:07:50.0000000 +00:00,20250921
2025-09-21 04:15:00.0000000 +00:00,2025-09-21 04:30:00.0000000 +00:00,PT15M,204,BAISSE,-0.64,-0.58,N/A,2025-09-27 23:42:46.0000000 +00:00,20250921
2025-09-21 04:30:00.0000000 +00:00,2025-09-21 04:45:00.0000000 +00:00,PT15M,99,BAISSE,-2.58,-2.36,N/A,2025-09-21 04:47:38.0000000 +00:00,20250921
2025-09-21 04:45:00.0000000 +00:00,2025-09-21 05:00:00.0000000 +00:00,PT15M,122,BAISSE,-0.74,-0.68,N/A,2025-09-21 05:02:38.0000000 +00:00,20250921
2025-09-21 05:00:00.0000000 +00:00,2025-09-21 05:15:00.0000000 +00:00,PT15M,84,BAISSE,-2.33,-2.13,N/A,2025-09-21 05:17:38.0000000 +00:00,20250921
2025-09-21 05:15:00.0000000 +00:00,2025-09-21 05:30:00.0000000 +00:00,PT15M,34,BAISSE,-0.67,-0.61,N/A,2025-09-21 05:32:41.0000000 +00:00,20250921
2025-09-21 05:30:00.0000000 +00:00,2025-09-21 05:45:00.0000000 +00:00,PT15M,94,BAISSE,-0.57,-0.53,N/A,2025-09-21 05:47:39.0000000 +00:00,20250921
2025-09-21 05:45:00.0000000 +00:00,2025-09-21 06:00:00.0000000 +00:00,PT15M,61,BAISSE,1.15,1.25,N/A,2025-09-21 06:02:39.0000000 +00:00,20250921
2025-09-21 06:00:00.0000000 +00:00,2025-09-21 06:15:00.0000000 +00:00,PT15M,101,BAISSE,-1.03,-0.95,N/A,2025-09-21 06:17:39.0000000 +00:00,20250921
2025-09-21 06:15:00.0000000 +00:00,2025-09-21 06:30:00.0000000 +00:00,PT15M,124,BAISSE,-1.55,-1.41,N/A,2025-09-21 06:32:40.0000000 +00:00,20250921
2025-09-21 06:30:00.0000000 +00:00,2025-09-21 06:45:00.0000000 +00:00,PT15M,137,BAISSE,-1.55,-1.41,N/A,2025-09-21 06:47:37.0000000 +00:00,20250921
2025-09-21 06:45:00.0000000 +00:00,2025-09-21 07:00:00.0000000 +00:00,PT15M,94,BAISSE,-0.47,-0.43,N/A,2025-09-21 07:02:41.0000000 +00:00,20250921
2025-09-21 07:00:00.0000000 +00:00,2025-09-21 07:15:00.0000000 +00:00,PT15M,132,BAISSE,2.64,2.88,N/A,2025-09-27 23:42:47.0000000 +00:00,20250921
2025-09-21 07:15:00.0000000 +00:00,2025-09-21 07:30:00.0000000 +00:00,PT15M,8,BAISSE,23.26,25.46,N/A,2025-09-21 07:32:39.0000000 +00:00,20250921
2025-09-21 07:30:00.0000000 +00:00,2025-09-21 07:45:00.0000000 +00:00,PT15M,24,BAISSE,34.78,38.06,N/A,2025-09-21 07:47:39.0000000 +00:00,20250921
2025-09-21 07:45:00.0000000 +00:00,2025-09-21 08:00:00.0000000 +00:00,PT15M,57,BAISSE,24.8,27.14,N/A,2025-09-21 08:02:40.0000000 +00:00,20250921
2025-09-21 08:00:00.0000000 +00:00,2025-09-21 08:15:00.0000000 +00:00,PT15M,177,BAISSE,-14.1,-12.88,N/A,2025-09-21 08:17:40.0000000 +00:00,20250921
2025-09-21 08:15:00.0000000 +00:00,2025-09-21 08:30:00.0000000 +00:00,PT15M,194,BAISSE,-22.16,-20.26,N/A,2025-09-22 14:07:51.0000000 +00:00,20250921
2025-09-21 08:30:00.0000000 +00:00,2025-09-21 08:45:00.0000000 +00:00,PT15M,-43,HAUSSE,92.22,100.92,N/A,2025-09-22 14:07:51.0000000 +00:00,20250921
2025-09-21 08:45:00.0000000 +00:00,2025-09-21 09:00:00.0000000 +00:00,PT15M,-58,HAUSSE,88,96.3,N/A,2025-09-22 14:07:51.0000000 +00:00,20250921
2025-09-21 09:00:00.0000000 +00:00,2025-09-21 09:15:00.0000000 +00:00,PT15M,35,BAISSE,-17.29,-15.81,N/A,2025-09-21 09:47:41.0000000 +00:00,20250921
2025-09-21 09:15:00.0000000 +00:00,2025-09-21 09:30:00.0000000 +00:00,PT15M,-21,HAUSSE,49.27,53.91,N/A,2025-09-21 09:47:41.0000000 +00:00,20250921
2025-09-21 09:30:00.0000000 +00:00,2025-09-21 09:45:00.0000000 +00:00,PT15M,50,BAISSE,-17.29,-15.81,N/A,2025-09-22 14:07:52.0000000 +00:00,20250921
2025-09-21 09:45:00.0000000 +00:00,2025-09-21 10:00:00.0000000 +00:00,PT15M,4,BAISSE,-17.29,-15.81,N/A,2025-09-21 10:02:41.0000000 +00:00,20250921
2025-09-21 10:00:00.0000000 +00:00,2025-09-21 10:15:00.0000000 +00:00,PT15M,-111,HAUSSE,75.39,82.49,N/A,2025-09-21 10:17:43.0000000 +00:00,20250921
2025-09-21 10:15:00.0000000 +00:00,2025-09-21 10:30:00.0000000 +00:00,PT15M,-161,HAUSSE,81.18,88.84,N/A,2025-09-22 14:12:24.0000000 +00:00,20250921
2025-09-21 10:30:00.0000000 +00:00,2025-09-21 10:45:00.0000000 +00:00,PT15M,-321,HAUSSE,109.84,120.2,N/A,2025-09-21 11:17:42.0000000 +00:00,20250921
2025-09-21 10:45:00.0000000 +00:00,2025-09-21 11:00:00.0000000 +00:00,PT15M,-171,HAUSSE,73.51,80.43,N/A,2025-09-21 11:17:42.0000000 +00:00,20250921
2025-09-21 11:00:00.0000000 +00:00,2025-09-21 11:15:00.0000000 +00:00,PT15M,-305,HAUSSE,45.79,50.11,N/A,2025-09-21 11:17:42.0000000 +00:00,20250921
2025-09-21 11:15:00.0000000 +00:00,2025-09-21 11:30:00.0000000 +00:00,PT15M,-215,HAUSSE,43.91,48.05,N/A,2025-09-21 11:47:41.0000000 +00:00,20250921
2025-09-21 11:30:00.0000000 +00:00,2025-09-21 11:45:00.0000000 +00:00,PT15M,-205,HAUSSE,36.2,39.62,N/A,2025-09-21 12:17:42.0000000 +00:00,20250921
2025-09-21 11:45:00.0000000 +00:00,2025-09-21 12:00:00.0000000 +00:00,PT15M,-141,HAUSSE,28.65,31.35,N/A,2025-09-21 12:17:42.0000000 +00:00,20250921
2025-09-21 12:00:00.0000000 +00:00,2025-09-21 12:15:00.0000000 +00:00,PT15M,-50,HAUSSE,25.89,28.33,N/A,2025-09-22 14:07:53.0000000 +00:00,20250921
2025-09-21 12:15:00.0000000 +00:00,2025-09-21 12:30:00.0000000 +00:00,PT15M,127,BAISSE,-62.21,-56.85,N/A,2025-09-21 12:47:44.0000000 +00:00,20250921
2025-09-21 12:30:00.0000000 +00:00,2025-09-21 12:45:00.0000000 +00:00,PT15M,263,BAISSE,-41.36,-37.8,N/A,2025-09-21 12:47:44.0000000 +00:00,20250921
2025-09-21 12:45:00.0000000 +00:00,2025-09-21 13:00:00.0000000 +00:00,PT15M,439,BAISSE,-11.97,-10.93,N/A,2025-09-21 13:02:42.0000000 +00:00,20250921
2025-09-21 13:00:00.0000000 +00:00,2025-09-21 13:15:00.0000000 +00:00,PT15M,129,BAISSE,-15.51,-14.17,N/A,2025-09-21 13:17:43.0000000 +00:00,20250921
2025-09-21 13:15:00.0000000 +00:00,2025-09-21 13:30:00.0000000 +00:00,PT15M,133,BAISSE,-17.48,-15.98,N/A,2025-09-21 13:32:43.0000000 +00:00,20250921
2025-09-21 13:30:00.0000000 +00:00,2025-09-21 13:45:00.0000000 +00:00,PT15M,76,BAISSE,-16.96,-15.5,N/A,2025-09-21 13:47:43.0000000 +00:00,20250921
2025-09-21 13:45:00.0000000 +00:00,2025-09-21 14:00:00.0000000 +00:00,PT15M,-30,HAUSSE,16.16,17.68,N/A,2025-09-21 14:17:43.0000000 +00:00,20250921
2025-09-21 14:00:00.0000000 +00:00,2025-09-21 14:15:00.0000000 +00:00,PT15M,-338,HAUSSE,22.23,24.33,N/A,2025-09-27 23:42:49.0000000 +00:00,20250921
2025-09-21 14:15:00.0000000 +00:00,2025-09-21 14:30:00.0000000 +00:00,PT15M,2,BAISSE,-9.96,-9.1,N/A,2025-09-22 14:07:54.0000000 +00:00,20250921
2025-09-21 14:30:00.0000000 +00:00,2025-09-21 14:45:00.0000000 +00:00,PT15M,160,BAISSE,-6.43,-5.87,N/A,2025-09-21 14:47:42.0000000 +00:00,20250921
2025-09-21 14:45:00.0000000 +00:00,2025-09-21 15:00:00.0000000 +00:00,PT15M,73,BAISSE,-3.58,-3.28,N/A,2025-09-21 15:02:42.0000000 +00:00,20250921
2025-09-21 15:00:00.0000000 +00:00,2025-09-21 15:15:00.0000000 +00:00,PT15M,29,BAISSE,-3.3,-3.02,N/A,2025-09-21 15:47:42.0000000 +00:00,20250921
2025-09-21 15:15:00.0000000 +00:00,2025-09-21 15:30:00.0000000 +00:00,PT15M,234,BAISSE,-7.46,-6.82,N/A,2025-09-21 15:47:42.0000000 +00:00,20250921
2025-09-21 15:30:00.0000000 +00:00,2025-09-21 15:45:00.0000000 +00:00,PT15M,247,BAISSE,-6.28,-5.74,N/A,2025-09-21 15:47:42.0000000 +00:00,20250921
2025-09-21 15:45:00.0000000 +00:00,2025-09-21 16:00:00.0000000 +00:00,PT15M,24,BAISSE,17.03,18.63,N/A,2025-09-21 17:17:43.0000000 +00:00,20250921
2025-09-21 16:00:00.0000000 +00:00,2025-09-21 16:15:00.0000000 +00:00,PT15M,301,BAISSE,-98.73,-90.23,N/A,2025-09-21 17:17:43.0000000 +00:00,20250921
2025-09-21 16:15:00.0000000 +00:00,2025-09-21 16:30:00.0000000 +00:00,PT15M,216,BAISSE,-136.49,-124.73,N/A,2025-09-21 16:47:43.0000000 +00:00,20250921
2025-09-21 16:30:00.0000000 +00:00,2025-09-21 16:45:00.0000000 +00:00,PT15M,408,BAISSE,35.53,38.87,N/A,2025-09-22 14:07:54.0000000 +00:00,20250921
2025-09-21 16:45:00.0000000 +00:00,2025-09-21 17:00:00.0000000 +00:00,PT15M,317,BAISSE,30.75,33.65,N/A,2025-09-27 23:42:50.0000000 +00:00,20250921
2025-09-21 17:00:00.0000000 +00:00,2025-09-21 17:15:00.0000000 +00:00,PT15M,353,BAISSE,29.76,32.56,N/A,2025-09-21 17:17:43.0000000 +00:00,20250921
2025-09-21 17:15:00.0000000 +00:00,2025-09-21 17:30:00.0000000 +00:00,PT15M,308,BAISSE,29.36,32.12,N/A,2025-09-21 17:32:45.0000000 +00:00,20250921
2025-09-21 17:30:00.0000000 +00:00,2025-09-21 17:45:00.0000000 +00:00,PT15M,310,BAISSE,29.9,32.72,N/A,2025-09-21 18:17:44.0000000 +00:00,20250921
2025-09-21 17:45:00.0000000 +00:00,2025-09-21 18:00:00.0000000 +00:00,PT15M,262,BAISSE,32.58,35.64,N/A,2025-09-22 14:07:55.0000000 +00:00,20250921
2025-09-21 18:00:00.0000000 +00:00,2025-09-21 18:15:00.0000000 +00:00,PT15M,408,BAISSE,32.49,35.55,N/A,2025-09-21 18:17:45.0000000 +00:00,20250921
2025-09-21 18:15:00.0000000 +00:00,2025-09-21 18:30:00.0000000 +00:00,PT15M,420,BAISSE,32.35,35.39,N/A,2025-09-21 18:32:45.0000000 +00:00,20250921
2025-09-21 18:30:00.0000000 +00:00,2025-09-21 18:45:00.0000000 +00:00,PT15M,252,BAISSE,33.43,36.58,N/A,2025-09-27 23:42:51.0000000 +00:00,20250921
2025-09-21 18:45:00.0000000 +00:00,2025-09-21 19:00:00.0000000 +00:00,PT15M,228,BAISSE,31.6,34.58,N/A,2025-09-21 19:17:45.0000000 +00:00,20250921
2025-09-21 19:00:00.0000000 +00:00,2025-09-21 19:15:00.0000000 +00:00,PT15M,349,BAISSE,7.4,8.1,N/A,2025-09-21 19:17:45.0000000 +00:00,20250921
2025-09-21 19:15:00.0000000 +00:00,2025-09-21 19:30:00.0000000 +00:00,PT15M,363,BAISSE,-75.29,-68.81,N/A,2025-09-21 19:32:45.0000000 +00:00,20250921
2025-09-21 19:30:00.0000000 +00:00,2025-09-21 19:45:00.0000000 +00:00,PT15M,119,BAISSE,36.92,40.4,N/A,2025-09-21 19:47:46.0000000 +00:00,20250921
2025-09-21 19:45:00.0000000 +00:00,2025-09-21 20:00:00.0000000 +00:00,PT15M,300,BAISSE,-30.52,-27.9,N/A,2025-09-21 20:02:48.0000000 +00:00,20250921
2025-09-21 20:00:00.0000000 +00:00,2025-09-21 20:15:00.0000000 +00:00,PT15M,22,BAISSE,43.08,47.14,N/A,2025-09-21 20:47:46.0000000 +00:00,20250921
2025-09-21 20:15:00.0000000 +00:00,2025-09-21 20:30:00.0000000 +00:00,PT15M,104,BAISSE,31.18,34.12,N/A,2025-09-21 20:47:46.0000000 +00:00,20250921
2025-09-21 20:30:00.0000000 +00:00,2025-09-21 20:45:00.0000000 +00:00,PT15M,-62,HAUSSE,55.22,60.42,N/A,2025-09-21 21:17:46.0000000 +00:00,20250921
2025-09-21 20:45:00.0000000 +00:00,2025-09-21 21:00:00.0000000 +00:00,PT15M,149,BAISSE,-87.94,-80.36,N/A,2025-09-21 21:17:46.0000000 +00:00,20250921
2025-09-21 21:00:00.0000000 +00:00,2025-09-21 21:15:00.0000000 +00:00,PT15M,-34,HAUSSE,61.89,67.73,N/A,2025-09-22 14:12:28.0000000 +00:00,20250921
2025-09-21 21:15:00.0000000 +00:00,2025-09-21 21:30:00.0000000 +00:00,PT15M,72,BAISSE,-132.08,-120.7,N/A,2025-09-21 21:47:45.0000000 +00:00,20250921
2025-09-21 21:30:00.0000000 +00:00,2025-09-21 21:45:00.0000000 +00:00,PT15M,83,BAISSE,-63.93,-58.43,N/A,2025-09-21 23:42:25.0000000 +00:00,20250921
2025-09-21 21:45:00.0000000 +00:00,2025-09-21 22:00:00.0000000 +00:00,PT15M,325,BAISSE,-92.92,-84.92,N/A,2025-09-21 23:42:26.0000000 +00:00,20250921
2025-09-21 22:00:00.0000000 +00:00,2025-09-21 22:15:00.0000000 +00:00,PT15M,164,BAISSE,7.6,8.32,N/A,2025-09-21 22:47:37.0000000 +00:00,20250922
2025-09-21 22:15:00.0000000 +00:00,2025-09-21 22:30:00.0000000 +00:00,PT15M,201,BAISSE,4.58,5.02,N/A,2025-09-21 22:47:37.0000000 +00:00,20250922
2025-09-21 22:30:00.0000000 +00:00,2025-09-21 22:45:00.0000000 +00:00,PT15M,240,BAISSE,5.15,5.63,N/A,2025-09-21 23:17:37.0000000 +00:00,20250922
2025-09-21 22:45:00.0000000 +00:00,2025-09-21 23:00:00.0000000 +00:00,PT15M,374,BAISSE,8.35,9.13,N/A,2025-09-21 23:17:37.0000000 +00:00,20250922
2025-09-21 23:00:00.0000000 +00:00,2025-09-21 23:15:00.0000000 +00:00,PT15M,172,BAISSE,4.92,5.38,N/A,2025-09-21 23:17:37.0000000 +00:00,20250922
2025-09-21 23:15:00.0000000 +00:00,2025-09-21 23:30:00.0000000 +00:00,PT15M,260,BAISSE,-1.18,-1.08,N/A,2025-09-21 23:32:38.0000000 +00:00,20250922
2025-09-21 23:30:00.0000000 +00:00,2025-09-21 23:45:00.0000000 +00:00,PT15M,287,BAISSE,0.01,0.01,N/A,2025-09-21 23:47:38.0000000 +00:00,20250922
2025-09-21 23:45:00.0000000 +00:00,2025-09-22 00:00:00.0000000 +00:00,PT15M,529,BAISSE,-42.18,-38.54,N/A,2025-09-22 00:17:37.0000000 +00:00,20250922
2025-09-22 00:00:00.0000000 +00:00,2025-09-22 00:15:00.0000000 +00:00,PT15M,374,BAISSE,1.93,2.11,N/A,2025-09-22 00:17:37.0000000 +00:00,20250922
2025-09-22 00:15:00.0000000 +00:00,2025-09-22 00:30:00.0000000 +00:00,PT15M,461,BAISSE,1.37,1.49,N/A,2025-09-22 00:47:37.0000000 +00:00,20250922
2025-09-22 00:30:00.0000000 +00:00,2025-09-22 00:45:00.0000000 +00:00,PT15M,511,BAISSE,-1.18,-1.08,N/A,2025-09-23 14:48:03.0000000 +00:00,20250922
2025-09-22 00:45:00.0000000 +00:00,2025-09-22 01:00:00.0000000 +00:00,PT15M,627,BAISSE,-6.74,-6.16,N/A,2025-09-22 01:02:38.0000000 +00:00,20250922
2025-09-22 01:00:00.0000000 +00:00,2025-09-22 01:15:00.0000000 +00:00,PT15M,591,BAISSE,-11.1,-10.14,N/A,2025-09-22 05:17:38.0000000 +00:00,20250922
2025-09-22 01:15:00.0000000 +00:00,2025-09-22 01:30:00.0000000 +00:00,PT15M,397,BAISSE,-13.21,-12.07,N/A,2025-09-22 03:47:38.0000000 +00:00,20250922
2025-09-22 01:30:00.0000000 +00:00,2025-09-22 01:45:00.0000000 +00:00,PT15M,350,BAISSE,-13.33,-12.19,N/A,2025-09-22 03:47:38.0000000 +00:00,20250922
2025-09-22 01:45:00.0000000 +00:00,2025-09-22 02:00:00.0000000 +00:00,PT15M,350,BAISSE,-12.99,-11.87,N/A,2025-09-22 03:47:39.0000000 +00:00,20250922
2025-09-22 02:00:00.0000000 +00:00,2025-09-22 02:15:00.0000000 +00:00,PT15M,247,BAISSE,-14.07,-12.85,N/A,2025-09-23 14:46:23.0000000 +00:00,20250922
2025-09-22 02:15:00.0000000 +00:00,2025-09-22 02:30:00.0000000 +00:00,PT15M,135,BAISSE,-16.31,-14.91,N/A,2025-09-23 14:46:23.0000000 +00:00,20250922
2025-09-22 02:30:00.0000000 +00:00,2025-09-22 02:45:00.0000000 +00:00,PT15M,138,BAISSE,-15.54,-14.2,N/A,2025-09-28 23:12:17.0000000 +00:00,20250922
2025-09-22 02:45:00.0000000 +00:00,2025-09-22 03:00:00.0000000 +00:00,PT15M,155,BAISSE,-17.08,-15.6,N/A,2025-09-23 14:46:23.0000000 +00:00,20250922
2025-09-22 03:00:00.0000000 +00:00,2025-09-22 03:15:00.0000000 +00:00,PT15M,122,BAISSE,-15.33,-14.01,N/A,2025-09-23 14:46:23.0000000 +00:00,20250922
2025-09-22 03:15:00.0000000 +00:00,2025-09-22 03:30:00.0000000 +00:00,PT15M,50,BAISSE,-16.48,-15.06,N/A,2025-09-23 14:46:23.0000000 +00:00,20250922
2025-09-22 03:30:00.0000000 +00:00,2025-09-22 03:45:00.0000000 +00:00,PT15M,59,BAISSE,-17.27,-15.79,N/A,2025-09-23 14:46:23.0000000 +00:00,20250922
2025-09-22 03:45:00.0000000 +00:00,2025-09-22 04:00:00.0000000 +00:00,PT15M,-318,HAUSSE,37.41,40.93,N/A,2025-09-23 14:46:24.0000000 +00:00,20250922
2025-09-22 04:00:00.0000000 +00:00,2025-09-22 04:15:00.0000000 +00:00,PT15M,-93,HAUSSE,16.94,18.54,N/A,2025-09-28 23:12:18.0000000 +00:00,20250922
2025-09-22 04:15:00.0000000 +00:00,2025-09-22 04:30:00.0000000 +00:00,PT15M,-365,HAUSSE,62.66,68.56,N/A,2025-09-23 14:46:24.0000000 +00:00,20250922
2025-09-22 04:30:00.0000000 +00:00,2025-09-22 04:45:00.0000000 +00:00,PT15M,-346,HAUSSE,50.57,55.33,N/A,2025-09-28 23:12:18.0000000 +00:00,20250922
2025-09-22 04:45:00.0000000 +00:00,2025-09-22 05:00:00.0000000 +00:00,PT15M,-279,HAUSSE,30.16,33,N/A,2025-09-22 05:17:39.0000000 +00:00,20250922
2025-09-22 05:00:00.0000000 +00:00,2025-09-22 05:15:00.0000000 +00:00,PT15M,58,BAISSE,-2.77,-2.53,N/A,2025-09-28 23:12:18.0000000 +00:00,20250922
2025-09-22 05:15:00.0000000 +00:00,2025-09-22 05:30:00.0000000 +00:00,PT15M,-2,HAUSSE,25.03,27.39,N/A,2025-09-23 14:46:24.0000000 +00:00,20250922
2025-09-22 05:30:00.0000000 +00:00,2025-09-22 05:45:00.0000000 +00:00,PT15M,-43,HAUSSE,63.26,69.22,N/A,2025-09-22 06:17:39.0000000 +00:00,20250922
2025-09-22 05:45:00.0000000 +00:00,2025-09-22 06:00:00.0000000 +00:00,PT15M,-159,HAUSSE,124.4,136.12,N/A,2025-09-22 06:17:39.0000000 +00:00,20250922
2025-09-22 06:00:00.0000000 +00:00,2025-09-22 06:15:00.0000000 +00:00,PT15M,-92,HAUSSE,84.67,92.65,N/A,2025-09-23 14:48:05.0000000 +00:00,20250922
2025-09-22 06:15:00.0000000 +00:00,2025-09-22 06:30:00.0000000 +00:00,PT15M,-64,HAUSSE,76.42,83.62,N/A,2025-09-23 14:48:05.0000000 +00:00,20250922
2025-09-22 06:30:00.0000000 +00:00,2025-09-22 06:45:00.0000000 +00:00,PT15M,-102,HAUSSE,91.57,100.19,N/A,2025-09-23 14:48:05.0000000 +00:00,20250922
2025-09-22 06:45:00.0000000 +00:00,2025-09-22 07:00:00.0000000 +00:00,PT15M,-111,HAUSSE,72.38,79.2,N/A,2025-09-23 14:48:05.0000000 +00:00,20250922
2025-09-22 07:00:00.0000000 +00:00,2025-09-22 07:15:00.0000000 +00:00,PT15M,-435,HAUSSE,137.84,150.84,N/A,2025-09-23 14:48:06.0000000 +00:00,20250922
2025-09-22 07:15:00.0000000 +00:00,2025-09-22 07:30:00.0000000 +00:00,PT15M,-263,HAUSSE,69.94,76.54,N/A,2025-09-23 14:48:06.0000000 +00:00,20250922
2025-09-22 07:30:00.0000000 +00:00,2025-09-22 07:45:00.0000000 +00:00,PT15M,-439,HAUSSE,58.91,64.47,N/A,2025-09-23 14:48:06.0000000 +00:00,20250922
2025-09-22 07:45:00.0000000 +00:00,2025-09-22 08:00:00.0000000 +00:00,PT15M,-200,HAUSSE,54.65,59.81,N/A,2025-09-23 14:48:06.0000000 +00:00,20250922
2025-09-22 08:00:00.0000000 +00:00,2025-09-22 08:15:00.0000000 +00:00,PT15M,-507,HAUSSE,58.34,63.84,N/A,2025-09-23 14:46:26.0000000 +00:00,20250922
2025-09-22 08:15:00.0000000 +00:00,2025-09-22 08:30:00.0000000 +00:00,PT15M,-373,HAUSSE,57.78,63.22,N/A,2025-09-22 08:47:41.0000000 +00:00,20250922
2025-09-22 08:30:00.0000000 +00:00,2025-09-22 08:45:00.0000000 +00:00,PT15M,-458,HAUSSE,46.33,50.69,N/A,2025-09-23 14:46:26.0000000 +00:00,20250922
2025-09-22 08:45:00.0000000 +00:00,2025-09-22 09:00:00.0000000 +00:00,PT15M,-393,HAUSSE,40.2,43.98,N/A,2025-09-22 09:17:40.0000000 +00:00,20250922
2025-09-22 09:00:00.0000000 +00:00,2025-09-22 09:15:00.0000000 +00:00,PT15M,-166,HAUSSE,19.93,21.81,N/A,2025-09-22 09:47:39.0000000 +00:00,20250922
2025-09-22 09:15:00.0000000 +00:00,2025-09-22 09:30:00.0000000 +00:00,PT15M,-152,HAUSSE,19.03,20.83,N/A,2025-09-23 14:46:26.0000000 +00:00,20250922
2025-09-22 09:30:00.0000000 +00:00,2025-09-22 09:45:00.0000000 +00:00,PT15M,-141,HAUSSE,17.02,18.62,N/A,2025-09-22 10:17:40.0000000 +00:00,20250922
2025-09-22 09:45:00.0000000 +00:00,2025-09-22 10:00:00.0000000 +00:00,PT15M,-127,HAUSSE,7.32,8.02,N/A,2025-09-22 10:17:41.0000000 +00:00,20250922
2025-09-22 10:00:00.0000000 +00:00,2025-09-22 10:15:00.0000000 +00:00,PT15M,-209,HAUSSE,6.22,6.8,N/A,2025-09-22 10:17:41.0000000 +00:00,20250922
2025-09-22 10:15:00.0000000 +00:00,2025-09-22 10:30:00.0000000 +00:00,PT15M,-115,HAUSSE,5.17,5.65,N/A,2025-09-22 10:32:40.0000000 +00:00,20250922
2025-09-22 10:30:00.0000000 +00:00,2025-09-22 10:45:00.0000000 +00:00,PT15M,-121,HAUSSE,5.17,5.65,N/A,2025-09-22 10:47:39.0000000 +00:00,20250922
2025-09-22 10:45:00.0000000 +00:00,2025-09-22 11:00:00.0000000 +00:00,PT15M,-207,HAUSSE,27.66,30.26,N/A,2025-09-23 14:46:27.0000000 +00:00,20250922
2025-09-22 11:00:00.0000000 +00:00,2025-09-22 11:15:00.0000000 +00:00,PT15M,-118,HAUSSE,25.13,27.49,N/A,2025-09-22 11:17:43.0000000 +00:00,20250922
