,Long,Short
2025-05-25 15:45:00+02:00,-22.36,-19.6
2025-05-25 16:00:00+02:00,-23.84,-20.9
2025-05-25 16:15:00+02:00,-28.34,-24.84
2025-05-25 16:30:00+02:00,-23.49,-20.59
2025-05-25 16:45:00+02:00,5.55,6.33
2025-05-25 17:00:00+02:00,-34.44,-30.18
2025-05-25 17:15:00+02:00,-7.26,-6.36
2025-05-25 17:30:00+02:00,35.98,41.04
2025-05-25 17:45:00+02:00,34.25,39.07
2025-05-25 18:00:00+02:00,22.06,25.16
2025-05-25 18:15:00+02:00,-384.01,-336.59
2025-05-25 18:30:00+02:00,-315.22,-276.3
2025-05-25 18:45:00+02:00,14.81,16.89
2025-05-25 19:00:00+02:00,-2.99,-2.63
2025-05-25 19:15:00+02:00,-1.15,-1.01
2025-05-25 19:30:00+02:00,2.57,2.93
2025-05-25 19:45:00+02:00,39.97,45.59
2025-05-25 20:00:00+02:00,20.09,22.93
2025-05-25 20:15:00+02:00,6.93,7.91
2025-05-25 20:30:00+02:00,13.4,15.28
2025-05-25 20:45:00+02:00,17.54,20.02
2025-05-25 21:00:00+02:00,29.56,33.72
2025-05-25 21:15:00+02:00,16.65,18.99
2025-05-25 21:30:00+02:00,20.92,23.86
2025-05-25 21:45:00+02:00,31.9,36.4
2025-05-25 22:00:00+02:00,72.45,82.65
2025-05-25 22:15:00+02:00,83.97,95.79
2025-05-25 22:30:00+02:00,94.43,107.73
2025-05-25 22:45:00+02:00,94.43,107.73
2025-05-25 23:00:00+02:00,76.41,87.17
2025-05-25 23:15:00+02:00,83.44,95.2
2025-05-25 23:30:00+02:00,96.13,109.67
2025-05-25 23:45:00+02:00,104.7,119.44
2025-05-26 00:00:00+02:00,63.16,72.06
2025-05-26 00:15:00+02:00,21.06,24.02
2025-05-26 00:30:00+02:00,37.13,42.35
2025-05-26 00:45:00+02:00,22.6,25.78
2025-05-26 01:00:00+02:00,90.15,102.85
2025-05-26 01:15:00+02:00,7.68,8.76
2025-05-26 01:30:00+02:00,10.93,12.47
2025-05-26 01:45:00+02:00,3.02,3.44
2025-05-26 02:00:00+02:00,2.25,2.57
2025-05-26 02:15:00+02:00,8.1,9.24
2025-05-26 02:30:00+02:00,8.1,9.24
2025-05-26 02:45:00+02:00,8.77,10.01
2025-05-26 03:00:00+02:00,-6.66,-5.84
2025-05-26 03:15:00+02:00,-80.73,-70.77
2025-05-26 03:30:00+02:00,-98.63,-86.45
2025-05-26 03:45:00+02:00,-223.51,-195.91
2025-05-26 04:00:00+02:00,2.77,3.15
2025-05-26 04:15:00+02:00,3.01,3.43
2025-05-26 04:30:00+02:00,2.46,2.8
2025-05-26 04:45:00+02:00,5.38,6.14
2025-05-26 05:00:00+02:00,4.05,4.63
2025-05-26 05:15:00+02:00,3.31,3.77
2025-05-26 05:30:00+02:00,3.27,3.73
2025-05-26 05:45:00+02:00,24.73,28.21
2025-05-26 06:00:00+02:00,-1.51,-1.33
2025-05-26 06:15:00+02:00,3.9,4.44
2025-05-26 06:30:00+02:00,16.46,18.78
2025-05-26 06:45:00+02:00,27.33,31.19
2025-05-26 07:00:00+02:00,32.77,37.39
2025-05-26 07:15:00+02:00,36.65,41.81
2025-05-26 07:30:00+02:00,34.6,39.48
2025-05-26 07:45:00+02:00,45.29,51.67
2025-05-26 08:00:00+02:00,33.68,38.42
2025-05-26 08:15:00+02:00,22.59,25.77
2025-05-26 08:30:00+02:00,23.01,26.25
2025-05-26 08:45:00+02:00,23.45,26.75
2025-05-26 09:00:00+02:00,23.82,27.18
2025-05-26 09:15:00+02:00,-71.44,-62.62
2025-05-26 09:30:00+02:00,-160.96,-141.08
2025-05-26 09:45:00+02:00,-94.68,-82.98
2025-05-26 10:00:00+02:00,33.43,38.13
2025-05-26 10:15:00+02:00,8.87,10.13
2025-05-26 10:30:00+02:00,31.65,36.11
2025-05-26 10:45:00+02:00,43.58,49.72
2025-05-26 11:00:00+02:00,52.52,59.92
2025-05-26 11:15:00+02:00,77.64,88.58
2025-05-26 11:30:00+02:00,115.99,132.33
2025-05-26 11:45:00+02:00,119.21,136.01
2025-05-26 12:00:00+02:00,63.04,71.92
2025-05-26 12:15:00+02:00,16.78,19.14
2025-05-26 12:30:00+02:00,18.3,20.88
2025-05-26 12:45:00+02:00,61.46,70.12
2025-05-26 13:00:00+02:00,89.89,102.55
2025-05-26 13:15:00+02:00,-7.55,-6.61
2025-05-26 13:30:00+02:00,-5.73,-5.03
2025-05-26 13:45:00+02:00,-3.85,-3.37
2025-05-26 14:00:00+02:00,-5.36,-4.7
2025-05-26 14:15:00+02:00,-10.32,-9.04
2025-05-26 14:30:00+02:00,-12.58,-11.02
2025-05-26 14:45:00+02:00,-14.89,-13.05
2025-05-26 15:00:00+02:00,50.66,57.8
2025-05-26 15:15:00+02:00,-15.08,-13.22
2025-05-26 15:30:00+02:00,-14.38,-12.6
2025-05-26 15:45:00+02:00,18.65,21.27
2025-05-26 16:00:00+02:00,87.13,99.41
2025-05-26 16:15:00+02:00,-54.94,-48.16
2025-05-26 16:30:00+02:00,-18.27,-16.01
2025-05-26 16:45:00+02:00,86.39,98.55
2025-05-26 17:00:00+02:00,320.1,365.2
2025-05-26 17:15:00+02:00,64.58,73.68
2025-05-26 17:30:00+02:00,7.34,8.38
2025-05-26 17:45:00+02:00,22.79,25.99
2025-05-26 18:00:00+02:00,20.42,23.3
2025-05-26 18:15:00+02:00,3.72,4.24
2025-05-26 18:30:00+02:00,28.29,32.27
2025-05-26 18:45:00+02:00,22.08,25.2
2025-05-26 19:00:00+02:00,87.93,100.31
2025-05-26 19:15:00+02:00,109.25,124.65
2025-05-26 19:30:00+02:00,56.12,64.02
2025-05-26 19:45:00+02:00,123.31,140.67
2025-05-26 20:00:00+02:00,155.57,177.49
2025-05-26 20:15:00+02:00,40.16,45.82
2025-05-26 20:30:00+02:00,50.45,57.55
2025-05-26 20:45:00+02:00,74.73,85.25
2025-05-26 21:00:00+02:00,97.84,111.62
2025-05-26 21:15:00+02:00,91.24,104.1
2025-05-26 21:30:00+02:00,87.41,99.73
2025-05-26 21:45:00+02:00,88.71,101.21
2025-05-26 22:00:00+02:00,164.19,187.31
2025-05-26 22:15:00+02:00,99.69,113.73
2025-05-26 22:30:00+02:00,133.64,152.46
2025-05-26 22:45:00+02:00,171.05,195.15
2025-05-26 23:00:00+02:00,152.27,173.71
2025-05-26 23:15:00+02:00,183.08,208.86
2025-05-26 23:30:00+02:00,192.15,219.21
2025-05-26 23:45:00+02:00,215.8,246.2
2025-05-27 00:00:00+02:00,154.89,176.71
2025-05-27 00:15:00+02:00,-5.27,-4.61
2025-05-27 00:30:00+02:00,-77.04,-67.52
2025-05-27 00:45:00+02:00,-22.81,-19.99
2025-05-27 01:00:00+02:00,0.95,1.09
2025-05-27 01:15:00+02:00,-3.88,-3.4
2025-05-27 01:30:00+02:00,-3.96,-3.48
2025-05-27 01:45:00+02:00,-190.79,-167.23
2025-05-27 02:00:00+02:00,-41.29,-36.19
2025-05-27 02:15:00+02:00,8.59,9.79
2025-05-27 02:30:00+02:00,3.91,4.47
2025-05-27 02:45:00+02:00,11.21,12.79
2025-05-27 03:00:00+02:00,11.19,12.77
2025-05-27 03:15:00+02:00,11.19,12.77
2025-05-27 03:30:00+02:00,11.19,12.77
2025-05-27 03:45:00+02:00,10.07,11.49
2025-05-27 04:00:00+02:00,18.41,21.01
2025-05-27 04:15:00+02:00,6.02,6.86
2025-05-27 04:30:00+02:00,20.54,23.44
2025-05-27 04:45:00+02:00,11.13,12.69
2025-05-27 05:00:00+02:00,1.03,1.17
2025-05-27 05:15:00+02:00,12.56,14.34
2025-05-27 05:30:00+02:00,13.56,15.48
2025-05-27 05:45:00+02:00,14.16,16.16
2025-05-27 06:00:00+02:00,0.55,0.63
2025-05-27 06:15:00+02:00,8.1,9.24
2025-05-27 06:30:00+02:00,14.54,16.58
2025-05-27 06:45:00+02:00,14.56,16.62
2025-05-27 07:00:00+02:00,0.39,0.45
2025-05-27 07:15:00+02:00,6.17,7.03
2025-05-27 07:30:00+02:00,6.17,7.03
2025-05-27 07:45:00+02:00,6.17,7.03
2025-05-27 08:00:00+02:00,11.57,13.21
2025-05-27 08:15:00+02:00,45.76,52.2
2025-05-27 08:30:00+02:00,6.97,7.95
2025-05-27 08:45:00+02:00,-31.4,-27.52
2025-05-27 09:00:00+02:00,80.48,91.82
2025-05-27 09:15:00+02:00,9.03,10.31
2025-05-27 09:30:00+02:00,11.78,13.44
2025-05-27 09:45:00+02:00,-185.13,-162.27
2025-05-27 10:00:00+02:00,-61.6,-54.0
2025-05-27 10:15:00+02:00,-14.0,-12.28
2025-05-27 10:30:00+02:00,10.91,12.45
2025-05-27 10:45:00+02:00,11.61,13.25
2025-05-27 11:00:00+02:00,-5.58,-4.9
2025-05-27 11:15:00+02:00,33.63,38.37
2025-05-27 11:30:00+02:00,55.89,63.77
2025-05-27 11:45:00+02:00,32.64,37.24
2025-05-27 12:00:00+02:00,32.98,37.62
2025-05-27 12:15:00+02:00,38.25,43.63
2025-05-27 12:30:00+02:00,36.57,41.73
2025-05-27 12:45:00+02:00,-171.15,-150.01
2025-05-27 13:00:00+02:00,-23.94,-20.98
2025-05-27 13:15:00+02:00,-132.52,-116.16
2025-05-27 13:30:00+02:00,-170.29,-149.27
2025-05-27 13:45:00+02:00,-149.95,-131.43
2025-05-27 14:00:00+02:00,-166.81,-146.21
2025-05-27 14:15:00+02:00,-132.49,-116.13
2025-05-27 14:30:00+02:00,-159.43,-139.75
2025-05-27 14:45:00+02:00,-186.67,-163.63
2025-05-27 15:00:00+02:00,-210.87,-184.83
2025-05-27 15:15:00+02:00,-298.0,-261.2
2025-05-27 15:30:00+02:00,-327.53,-287.09
2025-05-27 15:45:00+02:00,-219.15,-192.09
2025-05-27 16:00:00+02:00,-110.53,-96.89
2025-05-27 16:15:00+02:00,-111.39,-97.63
2025-05-27 16:30:00+02:00,-101.89,-89.31
2025-05-27 16:45:00+02:00,-103.95,-91.11
2025-05-27 17:00:00+02:00,-139.79,-122.53
2025-05-27 17:15:00+02:00,-224.05,-196.39
2025-05-27 17:30:00+02:00,-196.95,-172.63
2025-05-27 17:45:00+02:00,-146.3,-128.24
2025-05-27 18:00:00+02:00,-80.85,-70.87
2025-05-27 18:15:00+02:00,-61.83,-54.19
2025-05-27 18:30:00+02:00,3.74,4.26
2025-05-27 18:45:00+02:00,8.54,9.74
2025-05-27 19:00:00+02:00,8.11,9.25
2025-05-27 19:15:00+02:00,12.58,14.36
2025-05-27 19:30:00+02:00,15.3,17.46
2025-05-27 19:45:00+02:00,13.2,15.06
2025-05-27 20:00:00+02:00,13.07,14.91
2025-05-27 20:15:00+02:00,13.07,14.91
2025-05-27 20:30:00+02:00,152.09,173.51
2025-05-27 20:45:00+02:00,45.35,51.73
2025-05-27 21:00:00+02:00,80.54,91.88
2025-05-27 21:15:00+02:00,45.39,51.79
2025-05-27 21:30:00+02:00,44.32,50.56
2025-05-27 21:45:00+02:00,23.07,26.33
2025-05-27 22:00:00+02:00,27.05,30.85
2025-05-27 22:15:00+02:00,23.36,26.65
2025-05-27 22:30:00+02:00,31.67,36.13
2025-05-27 22:45:00+02:00,32.7,37.3
2025-05-27 23:00:00+02:00,37.09,42.31
2025-05-27 23:15:00+02:00,33.15,37.83
2025-05-27 23:30:00+02:00,26.95,30.75
2025-05-27 23:45:00+02:00,-79.69,-69.85
2025-05-28 00:00:00+02:00,41.52,47.36
2025-05-28 00:15:00+02:00,35.7,40.72
2025-05-28 00:30:00+02:00,38.34,43.74
2025-05-28 00:45:00+02:00,31.55,35.99
2025-05-28 01:00:00+02:00,18.94,21.6
2025-05-28 01:15:00+02:00,13.71,15.65
2025-05-28 01:30:00+02:00,4.28,4.88
2025-05-28 01:45:00+02:00,6.18,7.04
2025-05-28 02:00:00+02:00,38.55,43.99
2025-05-28 02:15:00+02:00,18.67,21.29
2025-05-28 02:30:00+02:00,57.57,65.67
2025-05-28 02:45:00+02:00,15.01,17.13
2025-05-28 03:00:00+02:00,83.65,95.43
2025-05-28 03:15:00+02:00,97.81,111.59
2025-05-28 03:30:00+02:00,119.04,135.8
2025-05-28 03:45:00+02:00,92.0,104.96
2025-05-28 04:00:00+02:00,59.58,67.98
2025-05-28 04:15:00+02:00,91.17,104.01
2025-05-28 04:30:00+02:00,92.79,105.87
2025-05-28 04:45:00+02:00,91.72,104.64
2025-05-28 05:00:00+02:00,100.31,114.43
2025-05-28 05:15:00+02:00,90.1,102.8
2025-05-28 05:30:00+02:00,84.43,96.33
2025-05-28 05:45:00+02:00,81.66,93.16
2025-05-28 06:00:00+02:00,8.44,9.62
2025-05-28 06:15:00+02:00,35.28,40.24
2025-05-28 06:30:00+02:00,32.0,36.5
2025-05-28 06:45:00+02:00,94.57,107.89
2025-05-28 07:00:00+02:00,7.44,8.48
2025-05-28 07:15:00+02:00,13.05,14.89
2025-05-28 07:30:00+02:00,10.21,11.65
2025-05-28 07:45:00+02:00,7.35,8.39
2025-05-28 08:00:00+02:00,31.08,35.46
2025-05-28 08:15:00+02:00,23.06,26.3
2025-05-28 08:30:00+02:00,20.33,23.19
2025-05-28 08:45:00+02:00,3.49,3.99
2025-05-28 09:00:00+02:00,22.35,25.49
2025-05-28 09:15:00+02:00,19.73,22.51
2025-05-28 09:30:00+02:00,21.99,25.09
2025-05-28 09:45:00+02:00,26.92,30.72
2025-05-28 10:00:00+02:00,25.74,29.36
2025-05-28 10:15:00+02:00,26.77,30.55
2025-05-28 10:30:00+02:00,27.13,30.95
2025-05-28 10:45:00+02:00,25.76,29.38
2025-05-28 11:00:00+02:00,17.53,20.01
2025-05-28 11:15:00+02:00,18.1,20.64
2025-05-28 11:30:00+02:00,17.92,20.44
2025-05-28 11:45:00+02:00,18.77,21.41
2025-05-28 12:00:00+02:00,16.7,19.06
2025-05-28 12:15:00+02:00,26.76,30.52
2025-05-28 12:30:00+02:00,24.18,27.58
2025-05-28 12:45:00+02:00,21.43,24.45
2025-05-28 13:00:00+02:00,19.46,22.2
2025-05-28 13:15:00+02:00,22.81,26.03
2025-05-28 13:30:00+02:00,24.78,28.28
2025-05-28 13:45:00+02:00,13.27,15.15
2025-05-28 14:00:00+02:00,14.34,16.36
2025-05-28 14:15:00+02:00,14.44,16.48
2025-05-28 14:30:00+02:00,15.77,17.99
2025-05-28 14:45:00+02:00,19.48,22.22
2025-05-28 15:00:00+02:00,20.15,22.99
2025-05-28 15:15:00+02:00,-5.23,-4.59
2025-05-28 15:30:00+02:00,-90.24,-79.1
2025-05-28 15:45:00+02:00,-81.14,-71.12
2025-05-28 16:00:00+02:00,-60.03,-52.61
2025-05-28 16:15:00+02:00,-9.14,-8.02
2025-05-28 16:30:00+02:00,-36.27,-31.79
2025-05-28 16:45:00+02:00,-42.15,-36.95
2025-05-28 17:00:00+02:00,-6.16,-5.4
2025-05-28 17:15:00+02:00,-6.62,-5.8
2025-05-28 17:30:00+02:00,-6.77,-5.93
2025-05-28 17:45:00+02:00,-6.67,-5.85
2025-05-28 18:00:00+02:00,-6.31,-5.53
2025-05-28 18:15:00+02:00,-4.21,-3.69
2025-05-28 18:30:00+02:00,3.27,3.73
2025-05-28 18:45:00+02:00,7.6,8.68
2025-05-28 19:00:00+02:00,2.43,2.77
2025-05-28 19:15:00+02:00,3.48,3.98
2025-05-28 19:30:00+02:00,-1.08,-0.94
2025-05-28 19:45:00+02:00,2.93,3.35
2025-05-28 20:00:00+02:00,3.92,4.48
2025-05-28 20:15:00+02:00,3.86,4.4
2025-05-28 20:30:00+02:00,3.96,4.52
2025-05-28 20:45:00+02:00,5.92,6.76
2025-05-28 21:00:00+02:00,3.77,4.31
2025-05-28 21:15:00+02:00,4.21,4.81
2025-05-28 21:30:00+02:00,9.33,10.65
2025-05-28 21:45:00+02:00,10.98,12.52
2025-05-28 22:00:00+02:00,10.56,12.04
2025-05-28 22:15:00+02:00,14.77,16.85
2025-05-28 22:30:00+02:00,19.41,22.15
2025-05-28 22:45:00+02:00,11.76,13.42
2025-05-28 23:00:00+02:00,5.08,5.8
2025-05-28 23:15:00+02:00,3.8,4.34
2025-05-28 23:30:00+02:00,2.72,3.1
2025-05-28 23:45:00+02:00,10.42,11.88
2025-05-29 00:00:00+02:00,185.86,212.04
2025-05-29 00:15:00+02:00,165.47,188.77
2025-05-29 00:30:00+02:00,87.08,99.34
2025-05-29 00:45:00+02:00,44.28,50.52
2025-05-29 01:00:00+02:00,75.12,85.7
2025-05-29 01:15:00+02:00,100.43,114.57
2025-05-29 01:30:00+02:00,100.43,114.57
2025-05-29 01:45:00+02:00,100.43,114.57
2025-05-29 02:00:00+02:00,19.74,22.52
2025-05-29 02:15:00+02:00,26.86,30.64
2025-05-29 02:30:00+02:00,32.81,37.43
2025-05-29 02:45:00+02:00,38.69,44.15
2025-05-29 03:00:00+02:00,32.75,37.37
2025-05-29 03:15:00+02:00,17.39,19.83
2025-05-29 03:30:00+02:00,14.7,16.78
2025-05-29 03:45:00+02:00,15.55,17.75
2025-05-29 04:00:00+02:00,16.65,18.99
2025-05-29 04:15:00+02:00,15.03,17.15
2025-05-29 04:30:00+02:00,15.11,17.23
2025-05-29 04:45:00+02:00,17.32,19.76
2025-05-29 05:00:00+02:00,15.11,17.23
2025-05-29 05:15:00+02:00,-9.54,-8.36
2025-05-29 05:30:00+02:00,6.67,7.61
2025-05-29 05:45:00+02:00,5.85,6.67
2025-05-29 06:00:00+02:00,15.62,17.82
2025-05-29 06:15:00+02:00,9.34,10.66
2025-05-29 06:30:00+02:00,20.66,23.56
2025-05-29 06:45:00+02:00,18.24,20.82
2025-05-29 07:00:00+02:00,14.39,16.41
2025-05-29 07:15:00+02:00,2.79,3.19
2025-05-29 07:30:00+02:00,17.96,20.48
2025-05-29 07:45:00+02:00,24.32,27.74
2025-05-29 08:00:00+02:00,22.43,25.59
2025-05-29 08:15:00+02:00,57.6,65.72
2025-05-29 08:30:00+02:00,31.76,36.24
2025-05-29 08:45:00+02:00,38.3,43.7
2025-05-29 09:00:00+02:00,-183.47,-160.81
2025-05-29 09:15:00+02:00,13.36,15.24
2025-05-29 09:30:00+02:00,15.58,17.78
2025-05-29 09:45:00+02:00,14.08,16.06
2025-05-29 10:00:00+02:00,35.13,40.07
2025-05-29 10:15:00+02:00,23.17,26.43
2025-05-29 10:30:00+02:00,25.18,28.72
2025-05-29 10:45:00+02:00,27.04,30.84
2025-05-29 11:00:00+02:00,27.04,30.84
2025-05-29 11:15:00+02:00,26.45,30.17
2025-05-29 11:30:00+02:00,14.19,16.19
2025-05-29 11:45:00+02:00,117.69,134.27
2025-05-29 12:00:00+02:00,22.24,25.38
2025-05-29 12:15:00+02:00,8.68,9.9
2025-05-29 12:30:00+02:00,23.8,27.16
2025-05-29 12:45:00+02:00,21.66,24.72
2025-05-29 13:00:00+02:00,11.92,13.6
2025-05-29 13:15:00+02:00,-8.98,-7.88
2025-05-29 13:30:00+02:00,-4.49,-3.93
2025-05-29 13:45:00+02:00,8.61,9.83
2025-05-29 14:00:00+02:00,7.7,8.78
2025-05-29 14:15:00+02:00,-7.29,-6.39
2025-05-29 14:30:00+02:00,7.57,8.63
2025-05-29 14:45:00+02:00,5.24,5.98
2025-05-29 15:00:00+02:00,5.24,5.98
2025-05-29 15:15:00+02:00,5.24,5.98
2025-05-29 15:30:00+02:00,5.24,5.98
2025-05-29 15:45:00+02:00,5.07,5.79
2025-05-29 16:00:00+02:00,5.24,5.98
2025-05-29 16:15:00+02:00,80.96,92.36
2025-05-29 16:30:00+02:00,21.96,25.06
2025-05-29 16:45:00+02:00,90.03,102.71
2025-05-29 17:00:00+02:00,141.46,161.38
2025-05-29 17:15:00+02:00,-3.58,-3.14
2025-05-29 17:30:00+02:00,-15.86,-13.9
2025-05-29 17:45:00+02:00,31.37,35.79
2025-05-29 18:00:00+02:00,3.89,4.43
2025-05-29 18:15:00+02:00,88.96,101.5
2025-05-29 18:30:00+02:00,3.59,4.09
2025-05-29 18:45:00+02:00,33.02,37.68
2025-05-29 19:00:00+02:00,1.96,2.24
2025-05-29 19:15:00+02:00,30.26,34.52
2025-05-29 19:30:00+02:00,59.17,67.51
2025-05-29 19:45:00+02:00,67.77,77.31
2025-05-29 20:00:00+02:00,72.05,82.19
2025-05-29 20:15:00+02:00,85.47,97.51
2025-05-29 20:30:00+02:00,85.11,97.11
2025-05-29 20:45:00+02:00,85.04,97.02
2025-05-29 21:00:00+02:00,73.9,84.3
2025-05-29 21:15:00+02:00,72.39,82.59
2025-05-29 21:30:00+02:00,82.82,94.48
2025-05-29 21:45:00+02:00,86.71,98.93
2025-05-29 22:00:00+02:00,98.73,112.63
2025-05-29 22:15:00+02:00,62.04,70.78
2025-05-29 22:30:00+02:00,46.36,52.88
2025-05-29 22:45:00+02:00,75.87,86.55
2025-05-29 23:00:00+02:00,75.94,86.64
2025-05-29 23:15:00+02:00,65.87,75.15
2025-05-29 23:30:00+02:00,65.77,75.03
2025-05-29 23:45:00+02:00,82.76,94.42
2025-05-30 00:00:00+02:00,113.74,129.76
2025-05-30 00:15:00+02:00,85.87,97.97
2025-05-30 00:30:00+02:00,65.53,74.77
2025-05-30 00:45:00+02:00,86.73,98.95
2025-05-30 01:00:00+02:00,64.41,73.49
2025-05-30 01:15:00+02:00,47.12,53.76
